distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Beta,CDF,64,VECTORIZED,3.5,9.3,2.657
Beta,CDF,128,VECTORIZED,6.2,17.7,2.855
Beta,CDF,256,VECTORIZED,11.5,33.2,2.887
Beta,CDF,512,VECTORIZED,23.0,66.8,2.904
Beta,CDF,1024,VECTORIZED,45.4,135.1,2.976
Beta,CDF,2048,WORK_STEALING,87.6,316.0,3.607
Beta,CDF,4096,VECTORIZED,187.6,618.7,3.298
Beta,CDF,6144,VECTORIZED,188.2,626.5,3.329
Beta,CDF,8192,WORK_STEALING,93.4,832.2,8.91
Beta,CDF,10000,WORK_STEALING,98.1,1025.4,10.453
Beta,CDF,25000,WORK_STEALING,215.8,2601.1,12.053
Beta,CDF,50000,PARALLEL,395.4,7126.4,18.023
Beta,CDF,75000,WORK_STEALING,590.3,9058.2,15.345
Beta,CDF,100000,WORK_STEALING,761.4,11043.9,14.505
Beta,CDF,150000,PARALLEL,1117.4,16097.6,14.406
Beta,CDF,200000,PARALLEL,1494.9,21323.2,14.264
Beta,CDF,250000,PARALLEL,1873.2,26576.9,14.188
Beta,CDF,300000,PARALLEL,2229.6,31778.0,14.253
Beta,CDF,400000,WORK_STEALING,2999.5,43160.2,14.389
Beta,CDF,500000,WORK_STEALING,3674.2,53326.4,14.514
Beta,CDF,750000,WORK_STEALING,5511.6,92745.6,16.827
Beta,CDF,1000000,WORK_STEALING,7162.9,106439.1,14.86
Beta,CDF,1500000,PARALLEL,10733.8,162270.2,15.118
Beta,CDF,2000000,WORK_STEALING,14396.8,218075.6,15.148
Beta,LogPDF,64,VECTORIZED,0.5,1.2,2.4
Beta,LogPDF,128,VECTORIZED,0.8,2.3,2.875
Beta,LogPDF,256,VECTORIZED,1.4,4.4,3.143
Beta,LogPDF,512,WORK_STEALING,2.4,8.7,3.625
Beta,LogPDF,1024,VECTORIZED,4.5,18.1,4.022
Beta,LogPDF,2048,PARALLEL,9.5,33.4,3.516
Beta,LogPDF,4096,WORK_STEALING,18.8,58.9,3.133
Beta,LogPDF,6144,VECTORIZED,31.4,99.1,3.156
Beta,LogPDF,8192,WORK_STEALING,27.9,116.2,4.165
Beta,LogPDF,10000,VECTORIZED,50.1,330.4,6.595
Beta,LogPDF,25000,VECTORIZED,83.3,681.0,8.175
Beta,LogPDF,50000,WORK_STEALING,198.0,909.5,4.593
Beta,LogPDF,75000,WORK_STEALING,331.3,936.2,2.826
Beta,LogPDF,100000,WORK_STEALING,473.2,1248.9,2.639
Beta,LogPDF,150000,PARALLEL,721.0,1884.0,2.613
Beta,LogPDF,200000,WORK_STEALING,975.6,2558.7,2.623
Beta,LogPDF,250000,PARALLEL,1245.9,3563.1,2.86
Beta,LogPDF,300000,PARALLEL,1470.0,3810.4,2.592
Beta,LogPDF,400000,WORK_STEALING,1981.0,5077.8,2.563
Beta,LogPDF,500000,PARALLEL,2471.5,6374.8,2.579
Beta,LogPDF,750000,PARALLEL,4190.0,10478.1,2.501
Beta,LogPDF,1000000,PARALLEL,5319.7,12697.6,2.387
Beta,LogPDF,1500000,PARALLEL,8010.4,19445.3,2.428
Beta,LogPDF,2000000,WORK_STEALING,10992.9,26889.5,2.446
Beta,PDF,64,VECTORIZED,0.6,1.7,2.833
Beta,PDF,128,VECTORIZED,1.0,3.2,3.2
Beta,PDF,256,VECTORIZED,1.7,6.2,3.647
Beta,PDF,512,PARALLEL,3.1,12.2,3.935
Beta,PDF,1024,WORK_STEALING,5.9,24.6,4.169
Beta,PDF,2048,VECTORIZED,12.8,48.3,3.773
Beta,PDF,4096,VECTORIZED,23.6,85.9,3.64
Beta,PDF,6144,VECTORIZED,38.7,144.5,3.734
Beta,PDF,8192,WORK_STEALING,34.8,130.1,3.739
Beta,PDF,10000,WORK_STEALING,80.7,402.9,4.993
Beta,PDF,25000,VECTORIZED,217.1,531.6,2.449
Beta,PDF,50000,WORK_STEALING,240.9,1170.1,4.857
Beta,PDF,75000,PARALLEL,383.3,1282.7,3.346
Beta,PDF,100000,WORK_STEALING,528.6,1720.3,3.254
Beta,PDF,150000,WORK_STEALING,800.0,2571.4,3.214
Beta,PDF,200000,WORK_STEALING,1081.5,3466.2,3.205
Beta,PDF,250000,PARALLEL,1358.5,4338.0,3.193
Beta,PDF,300000,PARALLEL,1615.3,5209.4,3.225
Beta,PDF,400000,WORK_STEALING,2151.8,7132.1,3.314
Beta,PDF,500000,WORK_STEALING,2690.9,9836.9,3.656
Beta,PDF,750000,PARALLEL,5248.0,14139.6,2.694
Beta,PDF,1000000,WORK_STEALING,5815.4,18014.7,3.098
Beta,PDF,1500000,PARALLEL,8827.8,28170.0,3.191
Beta,PDF,2000000,WORK_STEALING,11735.8,36289.9,3.092
Binomial,CDF,64,SCALAR,14.3,14.3,1.0
Binomial,CDF,128,VECTORIZED,28.6,28.7,1.003
Binomial,CDF,256,SCALAR,57.6,57.6,1.0
Binomial,CDF,512,WORK_STEALING,115.0,115.1,1.001
Binomial,CDF,1024,PARALLEL,229.9,230.1,1.001
Binomial,CDF,2048,SCALAR,470.6,470.6,1.0
Binomial,CDF,4096,SCALAR,922.4,922.4,1.0
Binomial,CDF,6144,WORK_STEALING,1387.2,1396.4,1.007
Binomial,CDF,8192,WORK_STEALING,711.5,2372.3,3.334
Binomial,CDF,10000,WORK_STEALING,791.5,2269.4,2.867
Binomial,CDF,25000,PARALLEL,1970.4,6023.4,3.057
Binomial,CDF,50000,WORK_STEALING,3929.4,13466.9,3.427
Binomial,CDF,75000,WORK_STEALING,5757.8,18136.2,3.15
Binomial,CDF,100000,WORK_STEALING,7216.1,23924.3,3.315
Binomial,CDF,150000,WORK_STEALING,10980.2,35704.4,3.252
Binomial,CDF,200000,PARALLEL,14196.7,50606.7,3.565
Binomial,CDF,250000,PARALLEL,18696.5,60176.1,3.219
Binomial,CDF,300000,WORK_STEALING,21189.0,76073.0,3.59
Binomial,CDF,400000,WORK_STEALING,28693.6,102475.4,3.571
Binomial,CDF,500000,PARALLEL,36635.9,124267.1,3.392
