Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,8,SCALAR,0.526000
Uniform,PDF,8,VECTORIZED,0.126000
Uniform,PDF,8,PARALLEL,0.133000
Uniform,PDF,8,WORK_STEALING,0.128000
Uniform,LogPDF,8,SCALAR,0.518000
Uniform,LogPDF,8,VECTORIZED,0.131000
Uniform,LogPDF,8,PARALLEL,0.140000
Uniform,LogPDF,8,WORK_STEALING,0.133000
Uniform,CDF,8,SCALAR,0.665000
Uniform,CDF,8,VECTORIZED,0.153000
Uniform,CDF,8,PARALLEL,0.134000
Uniform,CDF,8,WORK_STEALING,0.148000
Uniform,PDF,16,SCALAR,1.198000
Uniform,PDF,16,VECTORIZED,0.179000
Uniform,PDF,16,PARALLEL,0.219000
Uniform,PDF,16,WORK_STEALING,0.181000
Uniform,LogPDF,16,SCALAR,1.271000
Uniform,LogPDF,16,VECTORIZED,0.188000
Uniform,LogPDF,16,PARALLEL,0.206000
Uniform,LogPDF,16,WORK_STEALING,0.188000
Uniform,CDF,16,SCALAR,1.257000
Uniform,CDF,16,VECTORIZED,0.233000
Uniform,CDF,16,PARALLEL,0.199000
Uniform,CDF,16,WORK_STEALING,0.200000
Uniform,PDF,32,SCALAR,2.463000
Uniform,PDF,32,VECTORIZED,0.200000
Uniform,PDF,32,PARALLEL,0.154000
Uniform,PDF,32,WORK_STEALING,0.135000
Uniform,LogPDF,32,SCALAR,1.888000
Uniform,LogPDF,32,VECTORIZED,0.142000
Uniform,LogPDF,32,PARALLEL,0.167000
Uniform,LogPDF,32,WORK_STEALING,0.145000
Uniform,CDF,32,SCALAR,2.125000
Uniform,CDF,32,VECTORIZED,0.273000
Uniform,CDF,32,PARALLEL,0.213000
Uniform,CDF,32,WORK_STEALING,0.233000
Uniform,PDF,64,SCALAR,4.641000
Uniform,PDF,64,VECTORIZED,0.214000
Uniform,PDF,64,PARALLEL,0.278000
Uniform,PDF,64,WORK_STEALING,0.206000
Uniform,LogPDF,64,SCALAR,4.618000
Uniform,LogPDF,64,VECTORIZED,0.207000
Uniform,LogPDF,64,PARALLEL,0.280000
Uniform,LogPDF,64,WORK_STEALING,0.234000
Uniform,CDF,64,SCALAR,4.609000
Uniform,CDF,64,VECTORIZED,0.349000
Uniform,CDF,64,PARALLEL,0.308000
Uniform,CDF,64,WORK_STEALING,0.303000
Uniform,PDF,128,SCALAR,8.984000
Uniform,PDF,128,VECTORIZED,0.170000
Uniform,PDF,128,PARALLEL,0.311000
Uniform,PDF,128,WORK_STEALING,0.171000
Uniform,LogPDF,128,SCALAR,9.024000
Uniform,LogPDF,128,VECTORIZED,0.282000
Uniform,LogPDF,128,PARALLEL,0.448000
Uniform,LogPDF,128,WORK_STEALING,0.256000
Uniform,CDF,128,SCALAR,9.046000
Uniform,CDF,128,VECTORIZED,0.529000
Uniform,CDF,128,PARALLEL,0.451000
Uniform,CDF,128,WORK_STEALING,0.449000
Uniform,PDF,256,SCALAR,15.698000
Uniform,PDF,256,VECTORIZED,0.284000
Uniform,PDF,256,PARALLEL,0.747000
Uniform,PDF,256,WORK_STEALING,0.327000
Uniform,LogPDF,256,SCALAR,17.988000
Uniform,LogPDF,256,VECTORIZED,0.357000
Uniform,LogPDF,256,PARALLEL,0.670000
Uniform,LogPDF,256,WORK_STEALING,0.371000
Uniform,CDF,256,SCALAR,15.639000
Uniform,CDF,256,VECTORIZED,0.440000
Uniform,CDF,256,PARALLEL,0.709000
Uniform,CDF,256,WORK_STEALING,0.644000
Uniform,PDF,512,SCALAR,36.672000
Uniform,PDF,512,VECTORIZED,0.468000
Uniform,PDF,512,PARALLEL,1.159000
Uniform,PDF,512,WORK_STEALING,0.476000
Uniform,LogPDF,512,SCALAR,36.215000
Uniform,LogPDF,512,VECTORIZED,0.606000
Uniform,LogPDF,512,PARALLEL,1.289000
Uniform,LogPDF,512,WORK_STEALING,0.361000
Uniform,CDF,512,SCALAR,36.477000
Uniform,CDF,512,VECTORIZED,0.706000
Uniform,CDF,512,PARALLEL,0.779000
Uniform,CDF,512,WORK_STEALING,0.800000
Uniform,PDF,1000,SCALAR,68.476000
Uniform,PDF,1000,VECTORIZED,0.747000
Uniform,PDF,1000,PARALLEL,2.142000
Uniform,PDF,1000,WORK_STEALING,0.818000
Uniform,LogPDF,1000,SCALAR,70.134000
Uniform,LogPDF,1000,VECTORIZED,0.864000
Uniform,LogPDF,1000,PARALLEL,2.632000
Uniform,LogPDF,1000,WORK_STEALING,0.880000
Uniform,CDF,1000,SCALAR,70.228000
Uniform,CDF,1000,VECTORIZED,1.997000
Uniform,CDF,1000,PARALLEL,2.338000
Uniform,CDF,1000,WORK_STEALING,2.189000
Uniform,PDF,2000,SCALAR,137.885000
Uniform,PDF,2000,VECTORIZED,1.382000
Uniform,PDF,2000,PARALLEL,4.373000
Uniform,PDF,2000,WORK_STEALING,1.477000
Uniform,LogPDF,2000,SCALAR,127.678000
Uniform,LogPDF,2000,VECTORIZED,1.490000
Uniform,LogPDF,2000,PARALLEL,7.650000
Uniform,LogPDF,2000,WORK_STEALING,1.491000
Uniform,CDF,2000,SCALAR,123.002000
Uniform,CDF,2000,VECTORIZED,2.834000
Uniform,CDF,2000,PARALLEL,4.629000
Uniform,CDF,2000,WORK_STEALING,4.415000
Uniform,PDF,5000,SCALAR,296.350000
Uniform,PDF,5000,VECTORIZED,2.737000
Uniform,PDF,5000,PARALLEL,69.703000
Uniform,PDF,5000,WORK_STEALING,25.720000
Uniform,LogPDF,5000,SCALAR,276.544000
Uniform,LogPDF,5000,VECTORIZED,1.947000
Uniform,LogPDF,5000,PARALLEL,65.913000
Uniform,LogPDF,5000,WORK_STEALING,29.937000
Uniform,CDF,5000,SCALAR,273.047000
Uniform,CDF,5000,VECTORIZED,14.618000
Uniform,CDF,5000,PARALLEL,62.083000
Uniform,CDF,5000,WORK_STEALING,31.242000
Uniform,PDF,10000,SCALAR,531.423000
Uniform,PDF,10000,VECTORIZED,4.959000
Uniform,PDF,10000,PARALLEL,90.967000
Uniform,PDF,10000,WORK_STEALING,33.118000
Uniform,LogPDF,10000,SCALAR,527.209000
Uniform,LogPDF,10000,VECTORIZED,3.545000
Uniform,LogPDF,10000,PARALLEL,91.119000
Uniform,LogPDF,10000,WORK_STEALING,32.463000
Uniform,CDF,10000,SCALAR,527.133000
Uniform,CDF,10000,VECTORIZED,39.465000
Uniform,CDF,10000,PARALLEL,66.477000
Uniform,CDF,10000,WORK_STEALING,29.415000
Uniform,PDF,20000,SCALAR,1056.099000
