distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Binomial,CDF,75000,PARALLEL,4427.0,17687.1,3.995
Binomial,CDF,100000,PARALLEL,5779.1,23179.2,4.011
Binomial,CDF,150000,PARALLEL,8437.8,35365.3,4.191
Binomial,CDF,200000,PARALLEL,11313.3,45842.0,4.052
Binomial,CDF,250000,PARALLEL,14093.1,57914.5,4.109
Binomial,CDF,300000,PARALLEL,17600.4,70050.1,3.98
Binomial,CDF,400000,PARALLEL,21842.4,92992.1,4.257
Binomial,CDF,500000,PARALLEL,27847.5,116378.4,4.179
Binomial,CDF,750000,PARALLEL,41568.4,176074.6,4.236
Binomial,CDF,1000000,PARALLEL,55031.6,229788.2,4.176
Binomial,CDF,1500000,PARALLEL,80283.7,350722.7,4.369
Binomial,CDF,2000000,PARALLEL,110204.2,469207.3,4.258
Binomial,LogPDF,64,WORK_STEALING,7.7,10.5,1.364
Binomial,LogPDF,128,VECTORIZED,20.5,23.3,1.137
Binomial,LogPDF,256,SCALAR,30.1,30.1,1.0
Binomial,LogPDF,512,PARALLEL,45.3,67.8,1.497
Binomial,LogPDF,1024,VECTORIZED,76.5,90.5,1.183
Binomial,LogPDF,2048,VECTORIZED,153.6,182.2,1.186
Binomial,LogPDF,4096,VECTORIZED,308.1,368.8,1.197
Binomial,LogPDF,6144,VECTORIZED,463.0,551.7,1.192
Binomial,LogPDF,8192,VECTORIZED,623.4,740.5,1.188
Binomial,LogPDF,10000,VECTORIZED,766.1,898.0,1.172
Binomial,LogPDF,25000,PARALLEL,1946.7,3838.5,1.972
Binomial,LogPDF,50000,VECTORIZED,3823.2,4515.8,1.181
Binomial,LogPDF,75000,VECTORIZED,5726.1,7119.7,1.243
Binomial,LogPDF,100000,PARALLEL,7023.1,9107.6,1.297
Binomial,LogPDF,150000,PARALLEL,11394.3,13671.1,1.2
Binomial,LogPDF,200000,PARALLEL,14956.8,18393.7,1.23
Binomial,LogPDF,250000,PARALLEL,19087.6,23444.5,1.228
Binomial,LogPDF,300000,PARALLEL,22461.7,28091.1,1.251
Binomial,LogPDF,400000,PARALLEL,29322.7,37748.0,1.287
Binomial,LogPDF,500000,PARALLEL,37503.1,46519.4,1.24
Binomial,LogPDF,750000,PARALLEL,56432.2,70075.5,1.242
Binomial,LogPDF,1000000,PARALLEL,74218.9,93959.9,1.266
Binomial,LogPDF,1500000,PARALLEL,110595.9,140711.0,1.272
Binomial,LogPDF,2000000,PARALLEL,147040.3,196513.6,1.336
Binomial,PDF,64,VECTORIZED,10.1,10.9,1.079
Binomial,PDF,128,VECTORIZED,22.5,24.4,1.084
Binomial,PDF,256,PARALLEL,34.0,42.5,1.25
Binomial,PDF,512,VECTORIZED,57.1,66.0,1.156
Binomial,PDF,1024,VECTORIZED,85.0,102.2,1.202
Binomial,PDF,2048,VECTORIZED,169.8,205.7,1.211
Binomial,PDF,4096,VECTORIZED,339.8,412.0,1.212
Binomial,PDF,6144,VECTORIZED,510.1,619.2,1.214
Binomial,PDF,8192,PARALLEL,638.8,832.6,1.303
Binomial,PDF,10000,VECTORIZED,831.9,1022.5,1.229
Binomial,PDF,25000,PARALLEL,1939.3,3057.8,1.577
Binomial,PDF,50000,PARALLEL,3958.1,5554.6,1.403
Binomial,PDF,75000,PARALLEL,6110.6,7597.1,1.243
Binomial,PDF,100000,PARALLEL,8046.7,10361.2,1.288
Binomial,PDF,150000,PARALLEL,12067.3,15520.6,1.286
Binomial,PDF,200000,PARALLEL,16142.2,21032.1,1.303
Binomial,PDF,250000,PARALLEL,19789.6,25864.2,1.307
Binomial,PDF,300000,PARALLEL,23843.7,31601.7,1.325
Binomial,PDF,400000,PARALLEL,31861.2,41766.5,1.311
Binomial,PDF,500000,PARALLEL,37760.1,52773.2,1.398
Binomial,PDF,750000,PARALLEL,59579.0,78409.6,1.316
Binomial,PDF,1000000,PARALLEL,79503.9,107031.1,1.346
Binomial,PDF,1500000,PARALLEL,116887.3,158761.8,1.358
Binomial,PDF,2000000,PARALLEL,155559.5,210084.6,1.351
ChiSquared,CDF,64,VECTORIZED,2.7,3.1,1.148
ChiSquared,CDF,128,PARALLEL,5.3,6.2,1.17
ChiSquared,CDF,256,PARALLEL,10.5,12.5,1.19
ChiSquared,CDF,512,PARALLEL,29.0,31.6,1.09
ChiSquared,CDF,1024,WORK_STEALING,61.4,71.0,1.156
ChiSquared,CDF,2048,PARALLEL,85.1,149.5,1.757
ChiSquared,CDF,4096,WORK_STEALING,184.4,208.2,1.129
ChiSquared,CDF,6144,VECTORIZED,288.9,318.8,1.103
ChiSquared,CDF,8192,PARALLEL,117.2,428.9,3.66
ChiSquared,CDF,10000,PARALLEL,144.8,527.0,3.64
ChiSquared,CDF,25000,PARALLEL,278.1,1319.8,4.746
ChiSquared,CDF,50000,PARALLEL,510.4,2648.6,5.189
ChiSquared,CDF,75000,PARALLEL,759.7,3967.9,5.223
ChiSquared,CDF,100000,PARALLEL,995.9,5340.2,5.362
ChiSquared,CDF,150000,PARALLEL,1499.7,8024.4,5.351
ChiSquared,CDF,200000,PARALLEL,1975.3,11234.3,5.687
ChiSquared,CDF,250000,PARALLEL,2466.2,13559.2,5.498
ChiSquared,CDF,300000,PARALLEL,2971.4,16291.1,5.483
ChiSquared,CDF,400000,PARALLEL,3943.8,21442.3,5.437
ChiSquared,CDF,500000,PARALLEL,4915.9,27465.2,5.587
ChiSquared,CDF,750000,PARALLEL,7309.6,40999.7,5.609
ChiSquared,CDF,1000000,PARALLEL,9712.5,55636.3,5.728
ChiSquared,CDF,1500000,PARALLEL,14312.6,82744.8,5.781
ChiSquared,CDF,2000000,PARALLEL,19157.0,125572.2,6.555
ChiSquared,LogPDF,64,WORK_STEALING,0.3,0.9,3.0
ChiSquared,LogPDF,128,VECTORIZED,0.5,1.2,2.4
ChiSquared,LogPDF,256,VECTORIZED,0.5,2.4,4.8
ChiSquared,LogPDF,512,VECTORIZED,0.7,4.7,6.714
ChiSquared,LogPDF,1024,VECTORIZED,1.5,13.7,9.133
ChiSquared,LogPDF,2048,VECTORIZED,3.2,30.6,9.562
ChiSquared,LogPDF,4096,VECTORIZED,5.4,39.2,7.259
ChiSquared,LogPDF,6144,VECTORIZED,8.6,58.1,6.756
ChiSquared,LogPDF,8192,VECTORIZED,12.1,129.3,10.686
ChiSquared,LogPDF,10000,VECTORIZED,19.3,141.4,7.326
ChiSquared,LogPDF,25000,VECTORIZED,44.9,549.1,12.229
ChiSquared,LogPDF,50000,VECTORIZED,66.3,483.8,7.297
ChiSquared,LogPDF,75000,VECTORIZED,102.0,717.8,7.037
ChiSquared,LogPDF,100000,VECTORIZED,138.3,968.8,7.005
ChiSquared,LogPDF,150000,PARALLEL,211.1,1453.1,6.883
ChiSquared,LogPDF,200000,PARALLEL,271.7,1917.9,7.059
ChiSquared,LogPDF,250000,PARALLEL,314.7,2384.8,7.578
ChiSquared,LogPDF,300000,PARALLEL,374.0,2893.2,7.736
ChiSquared,LogPDF,400000,PARALLEL,500.3,4723.3,9.441
ChiSquared,LogPDF,500000,PARALLEL,610.8,4850.5,7.941
ChiSquared,LogPDF,750000,PARALLEL,899.6,7353.8,8.175
ChiSquared,LogPDF,1000000,PARALLEL,1195.3,9741.7,8.15
ChiSquared,LogPDF,1500000,PARALLEL,1766.3,14666.1,8.303
ChiSquared,LogPDF,2000000,PARALLEL,2390.4,20522.0,8.585
ChiSquared,PDF,64,VECTORIZED,0.5,2.0,4.0
ChiSquared,PDF,128,VECTORIZED,0.5,2.9,5.8
ChiSquared,PDF,256,VECTORIZED,0.7,5.7,8.143
ChiSquared,PDF,512,VECTORIZED,1.2,11.4,9.5
ChiSquared,PDF,1024,VECTORIZED,2.7,31.7,11.741
ChiSquared,PDF,2048,VECTORIZED,5.7,72.5,12.719
ChiSquared,PDF,4096,VECTORIZED,8.7,91.4,10.506
ChiSquared,PDF,6144,VECTORIZED,13.0,139.0,10.692
ChiSquared,PDF,8192,VECTORIZED,18.8,184.5,9.814
ChiSquared,PDF,10000,VECTORIZED,21.0,223.2,10.629
ChiSquared,PDF,25000,VECTORIZED,53.7,567.8,10.574
ChiSquared,PDF,50000,VECTORIZED,107.2,1127.8,10.521
ChiSquared,PDF,75000,VECTORIZED,160.5,1711.3,10.662
ChiSquared,PDF,100000,VECTORIZED,216.0,2270.1,10.51
ChiSquared,PDF,150000,PARALLEL,385.1,3419.4,8.879
ChiSquared,PDF,200000,PARALLEL,434.8,4548.5,10.461
ChiSquared,PDF,250000,PARALLEL,546.5,5645.5,10.33
ChiSquared,PDF,300000,PARALLEL,692.3,6841.6,9.882
ChiSquared,PDF,400000,PARALLEL,842.2,9287.7,11.028
ChiSquared,PDF,500000,PARALLEL,1062.2,11443.3,10.773
ChiSquared,PDF,750000,PARALLEL,1550.3,17340.6,11.185
ChiSquared,PDF,1000000,PARALLEL,2071.7,22840.7,11.025
ChiSquared,PDF,1500000,PARALLEL,3084.0,35012.3,11.353
ChiSquared,PDF,2000000,PARALLEL,4115.2,46952.0,11.409
Discrete,CDF,64,VECTORIZED,0.1,0.6,6.0
Discrete,CDF,128,VECTORIZED,0.2,0.9,4.5
Discrete,CDF,256,VECTORIZED,0.3,1.7,5.667
Discrete,CDF,512,VECTORIZED,0.5,3.4,6.8
Discrete,CDF,1024,VECTORIZED,1.1,6.8,6.182
Discrete,CDF,2048,VECTORIZED,2.1,13.4,6.381
Discrete,CDF,4096,VECTORIZED,4.1,27.0,6.585
Discrete,CDF,6144,VECTORIZED,6.4,40.3,6.297
Discrete,CDF,8192,VECTORIZED,20.7,135.3,6.536
Discrete,CDF,10000,VECTORIZED,19.0,124.7,6.563
Discrete,CDF,25000,VECTORIZED,35.3,196.1,5.555
Discrete,CDF,50000,PARALLEL,57.7,441.1,7.645
Discrete,CDF,75000,VECTORIZED,134.2,612.0,4.56
Discrete,CDF,100000,PARALLEL,162.0,807.1,4.982
Discrete,CDF,150000,PARALLEL,122.5,1212.7,9.9
Discrete,CDF,200000,PARALLEL,138.6,1623.5,11.714
Discrete,CDF,250000,PARALLEL,178.2,2272.3,12.751
Discrete,CDF,300000,PARALLEL,191.9,2463.0,12.835
Discrete,CDF,400000,PARALLEL,245.4,3276.2,13.35
Discrete,CDF,500000,PARALLEL,287.3,4231.5,14.729
Discrete,CDF,750000,PARALLEL,415.4,6278.6,15.115
Discrete,CDF,1000000,PARALLEL,545.9,8247.5,15.108
Discrete,CDF,1500000,PARALLEL,796.2,12963.3,16.281
Discrete,CDF,2000000,PARALLEL,1071.5,16853.6,15.729
Discrete,LogPDF,64,VECTORIZED,0.1,0.6,6.0
Discrete,LogPDF,128,VECTORIZED,0.1,0.9,9.0
Discrete,LogPDF,256,VECTORIZED,0.3,1.8,6.0
Discrete,LogPDF,512,VECTORIZED,0.5,3.6,7.2
Discrete,LogPDF,1024,VECTORIZED,0.9,7.4,8.222
Discrete,LogPDF,2048,VECTORIZED,1.7,15.0,8.824
Discrete,LogPDF,4096,VECTORIZED,3.5,29.7,8.486
Discrete,LogPDF,6144,VECTORIZED,5.4,44.1,8.167
Discrete,LogPDF,8192,VECTORIZED,7.3,86.3,11.822
Discrete,LogPDF,10000,VECTORIZED,13.0,117.6,9.046
Discrete,LogPDF,25000,VECTORIZED,32.9,182.7,5.553
Discrete,LogPDF,50000,VECTORIZED,42.3,363.6,8.596
Discrete,LogPDF,75000,VECTORIZED,64.7,554.8,8.575
Discrete,LogPDF,100000,VECTORIZED,87.1,736.9,8.46
Discrete,LogPDF,150000,VECTORIZED,127.0,1106.0,8.709
Discrete,LogPDF,200000,PARALLEL,113.2,1467.0,12.959
Discrete,LogPDF,250000,PARALLEL,136.9,1842.2,13.457
Discrete,LogPDF,300000,PARALLEL,150.5,2232.0,14.831
Discrete,LogPDF,400000,PARALLEL,197.2,2961.0,15.015
Discrete,LogPDF,500000,PARALLEL,251.1,3718.4,14.808
Discrete,LogPDF,750000,PARALLEL,334.0,5606.6,16.786
Discrete,LogPDF,1000000,PARALLEL,432.9,7438.0,17.182
Discrete,LogPDF,1500000,PARALLEL,662.5,11471.4,17.315
Discrete,LogPDF,2000000,PARALLEL,848.2,15266.7,17.999
Discrete,PDF,64,VECTORIZED,0.1,0.6,6.0
Discrete,PDF,128,VECTORIZED,0.2,1.4,7.0
Discrete,PDF,256,VECTORIZED,0.2,2.2,11.0
Discrete,PDF,512,VECTORIZED,0.4,3.8,9.5
Discrete,PDF,1024,VECTORIZED,0.9,6.9,7.667
Discrete,PDF,2048,VECTORIZED,1.8,13.7,7.611
Discrete,PDF,4096,VECTORIZED,3.5,27.7,7.914
Discrete,PDF,6144,VECTORIZED,5.4,41.8,7.741
Discrete,PDF,8192,VECTORIZED,7.3,56.5,7.74
Discrete,PDF,10000,VECTORIZED,14.3,103.1,7.21
Discrete,PDF,25000,VECTORIZED,21.1,274.7,13.019
Discrete,PDF,50000,VECTORIZED,42.3,368.1,8.702
Discrete,PDF,75000,VECTORIZED,64.7,541.2,8.365
Discrete,PDF,100000,VECTORIZED,87.1,730.3,8.385
Discrete,PDF,150000,VECTORIZED,127.4,1087.1,8.533
Discrete,PDF,200000,PARALLEL,120.7,1459.9,12.095
Discrete,PDF,250000,PARALLEL,129.6,1844.0,14.228
Discrete,PDF,300000,PARALLEL,146.7,2209.7,15.063
Discrete,PDF,400000,PARALLEL,173.9,2946.9,16.946
Discrete,PDF,500000,PARALLEL,206.5,3706.3,17.948
Discrete,PDF,750000,PARALLEL,286.0,5596.8,19.569
Discrete,PDF,1000000,PARALLEL,370.7,7597.8,20.496
Discrete,PDF,1500000,PARALLEL,597.8,11112.1,18.588
Discrete,PDF,2000000,PARALLEL,815.7,14924.1,18.296
Exponential,CDF,64,VECTORIZED,0.1,0.5,5.0
Exponential,CDF,128,VECTORIZED,0.2,1.5,7.5
Exponential,CDF,256,VECTORIZED,0.3,3.7,12.333
Exponential,CDF,512,VECTORIZED,0.4,3.9,9.75
Exponential,CDF,1024,VECTORIZED,0.8,7.8,9.75
Exponential,CDF,2048,VECTORIZED,1.6,15.6,9.75
Exponential,CDF,4096,VECTORIZED,3.5,31.2,8.914
Exponential,CDF,6144,VECTORIZED,5.2,46.7,8.981
Exponential,CDF,8192,VECTORIZED,15.9,103.4,6.503
Exponential,CDF,10000,VECTORIZED,14.2,200.1,14.092
Exponential,CDF,25000,VECTORIZED,31.8,319.6,10.05
Exponential,CDF,50000,VECTORIZED,41.9,387.9,9.258
Exponential,CDF,75000,VECTORIZED,65.5,643.5,9.824
Exponential,CDF,100000,VECTORIZED,96.4,765.9,7.945
Exponential,CDF,150000,VECTORIZED,135.5,1147.0,8.465
Exponential,CDF,200000,VECTORIZED,180.3,1528.7,8.479
Exponential,CDF,250000,VECTORIZED,228.5,1984.6,8.685
Exponential,CDF,300000,PARALLEL,268.0,2293.3,8.557
Exponential,CDF,400000,PARALLEL,334.7,3075.4,9.189
Exponential,CDF,500000,PARALLEL,411.6,4200.6,10.206
Exponential,CDF,750000,PARALLEL,641.4,5850.9,9.122
Exponential,CDF,1000000,PARALLEL,834.0,8875.5,10.642
Exponential,CDF,1500000,PARALLEL,1218.6,12088.9,9.92
Exponential,CDF,2000000,PARALLEL,1573.7,15949.3,10.135
Exponential,LogPDF,64,WORK_STEALING,0.0,0.4,
Exponential,LogPDF,128,VECTORIZED,0.1,1.0,10.0
Exponential,LogPDF,256,VECTORIZED,0.1,2.2,22.0
Exponential,LogPDF,512,VECTORIZED,0.1,2.7,27.0
Exponential,LogPDF,1024,VECTORIZED,0.2,5.4,27.0
Exponential,LogPDF,2048,VECTORIZED,0.4,10.7,26.75
Exponential,LogPDF,4096,VECTORIZED,1.2,21.3,17.75
Exponential,LogPDF,6144,VECTORIZED,1.8,32.4,18.0
Exponential,LogPDF,8192,VECTORIZED,14.4,107.0,7.431
Exponential,LogPDF,10000,VECTORIZED,5.3,143.3,27.038
Exponential,LogPDF,25000,VECTORIZED,7.0,129.3,18.471
Exponential,LogPDF,50000,VECTORIZED,14.0,262.7,18.764
Exponential,LogPDF,75000,VECTORIZED,24.3,395.1,16.259
Exponential,LogPDF,100000,VECTORIZED,39.2,521.9,13.314
Exponential,LogPDF,150000,VECTORIZED,49.5,782.8,15.814
Exponential,LogPDF,200000,VECTORIZED,65.9,1042.3,15.816
Exponential,LogPDF,250000,VECTORIZED,85.8,1308.2,15.247
Exponential,LogPDF,300000,VECTORIZED,100.0,1584.1,15.841
Exponential,LogPDF,400000,PARALLEL,140.9,2391.8,16.975
Exponential,LogPDF,500000,PARALLEL,146.3,2614.6,17.871
Exponential,LogPDF,750000,PARALLEL,204.6,3977.2,19.439
Exponential,LogPDF,1000000,PARALLEL,271.0,5921.2,21.849
Exponential,LogPDF,1500000,PARALLEL,412.2,7999.7,19.407
Exponential,LogPDF,2000000,PARALLEL,762.0,10771.5,14.136
Exponential,PDF,64,VECTORIZED,0.1,0.5,5.0
Exponential,PDF,128,VECTORIZED,0.2,1.4,7.0
Exponential,PDF,256,VECTORIZED,0.3,3.7,12.333
Exponential,PDF,512,VECTORIZED,0.5,6.4,12.8
Exponential,PDF,1024,VECTORIZED,0.7,7.8,11.143
Exponential,PDF,2048,VECTORIZED,1.4,15.5,11.071
Exponential,PDF,4096,VECTORIZED,3.2,31.2,9.75
Exponential,PDF,6144,VECTORIZED,4.9,46.7,9.531
Exponential,PDF,8192,VECTORIZED,13.2,62.3,4.72
Exponential,PDF,10000,VECTORIZED,7.8,113.9,14.603
Exponential,PDF,25000,VECTORIZED,19.6,202.6,10.337
Exponential,PDF,50000,VECTORIZED,39.0,384.9,9.869
Exponential,PDF,75000,VECTORIZED,61.5,574.6,9.343
Exponential,PDF,100000,VECTORIZED,90.3,773.6,8.567
Exponential,PDF,150000,VECTORIZED,125.7,1177.9,9.371
Exponential,PDF,200000,VECTORIZED,166.5,1531.2,9.196
Exponential,PDF,250000,VECTORIZED,208.6,1927.8,9.242
Exponential,PDF,300000,PARALLEL,259.6,2323.1,8.949
Exponential,PDF,400000,VECTORIZED,336.0,3114.0,9.268
Exponential,PDF,500000,PARALLEL,409.8,3873.8,9.453
Exponential,PDF,750000,VECTORIZED,632.6,5893.3,9.316
Exponential,PDF,1000000,PARALLEL,904.0,10479.3,11.592
Exponential,PDF,1500000,PARALLEL,1207.2,13443.2,11.136
Exponential,PDF,2000000,PARALLEL,1579.9,17061.9,10.799
Gamma,CDF,64,PARALLEL,3.5,4.1,1.171
Gamma,CDF,128,PARALLEL,7.7,9.1,1.182
Gamma,CDF,256,PARALLEL,13.5,18.0,1.333
Gamma,CDF,512,PARALLEL,41.4,47.8,1.155
Gamma,CDF,1024,SCALAR,54.5,54.5,1.0
Gamma,CDF,2048,VECTORIZED,82.4,97.6,1.184
Gamma,CDF,4096,PARALLEL,182.6,203.5,1.114
Gamma,CDF,6144,VECTORIZED,282.9,317.9,1.124
Gamma,CDF,8192,PARALLEL,119.5,423.7,3.546
Gamma,CDF,10000,PARALLEL,133.0,519.2,3.904
Gamma,CDF,25000,PARALLEL,266.3,1306.0,4.904
Gamma,CDF,50000,PARALLEL,494.3,2615.6,5.292
Gamma,CDF,75000,PARALLEL,738.7,3969.4,5.373
Gamma,CDF,100000,PARALLEL,984.7,5287.8,5.37
Gamma,CDF,150000,PARALLEL,1445.9,7972.0,5.514
Gamma,CDF,200000,PARALLEL,1922.1,10859.1,5.65
Gamma,CDF,250000,PARALLEL,2409.4,13473.6,5.592
Gamma,CDF,300000,PARALLEL,2883.8,15870.3,5.503
Gamma,CDF,400000,PARALLEL,3810.9,21761.6,5.71
Gamma,CDF,500000,PARALLEL,4734.8,27126.4,5.729
Gamma,CDF,750000,PARALLEL,7093.7,40961.1,5.774
Gamma,CDF,1000000,PARALLEL,9431.2,53731.5,5.697
Gamma,CDF,1500000,PARALLEL,14026.6,80661.5,5.751
Gamma,CDF,2000000,PARALLEL,18713.3,109508.8,5.852
Gamma,LogPDF,64,VECTORIZED,0.3,0.9,3.0
Gamma,LogPDF,128,VECTORIZED,0.8,3.2,4.0
Gamma,LogPDF,256,VECTORIZED,0.7,3.8,5.429
Gamma,LogPDF,512,VECTORIZED,1.8,12.5,6.944
Gamma,LogPDF,1024,VECTORIZED,2.0,15.2,7.6
Gamma,LogPDF,2048,VECTORIZED,3.4,20.4,6.0
Gamma,LogPDF,4096,VECTORIZED,6.8,41.9,6.162
Gamma,LogPDF,6144,VECTORIZED,10.1,61.6,6.099
Gamma,LogPDF,8192,VECTORIZED,46.3,180.7,3.903
Gamma,LogPDF,10000,VECTORIZED,12.9,99.5,7.713
Gamma,LogPDF,25000,VECTORIZED,39.1,369.0,9.437
Gamma,LogPDF,50000,VECTORIZED,67.3,495.5,7.363
Gamma,LogPDF,75000,VECTORIZED,101.6,748.6,7.368
Gamma,LogPDF,100000,VECTORIZED,136.0,994.5,7.312
Gamma,LogPDF,150000,PARALLEL,211.0,1500.7,7.112
Gamma,LogPDF,200000,PARALLEL,310.0,2006.9,6.474
Gamma,LogPDF,250000,PARALLEL,333.2,2492.9,7.482
Gamma,LogPDF,300000,PARALLEL,408.9,3001.8,7.341
Gamma,LogPDF,400000,PARALLEL,517.7,4017.0,7.759
Gamma,LogPDF,500000,PARALLEL,638.0,5055.4,7.924
Gamma,LogPDF,750000,PARALLEL,967.0,7684.9,7.947
Gamma,LogPDF,1000000,PARALLEL,1255.6,10095.1,8.04
Gamma,LogPDF,1500000,PARALLEL,1885.1,15643.8,8.299
Gamma,LogPDF,2000000,PARALLEL,2506.3,21121.5,8.427
Gamma,PDF,64,VECTORIZED,0.4,2.1,5.25
Gamma,PDF,128,VECTORIZED,0.6,4.0,6.667
Gamma,PDF,256,VECTORIZED,1.1,8.7,7.909
Gamma,PDF,512,VECTORIZED,1.6,15.6,9.75
Gamma,PDF,1024,VECTORIZED,3.4,35.5,10.441
Gamma,PDF,2048,VECTORIZED,4.4,47.2,10.727
Gamma,PDF,4096,VECTORIZED,10.2,94.9,9.304
Gamma,PDF,6144,VECTORIZED,13.2,142.5,10.795
Gamma,PDF,8192,VECTORIZED,35.9,191.0,5.32
Gamma,PDF,10000,VECTORIZED,21.1,237.8,11.27
Gamma,PDF,25000,VECTORIZED,52.3,580.0,11.09
Gamma,PDF,50000,VECTORIZED,107.8,1168.6,10.84
