distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Binomial,CDF,1024,VECTORIZED,134.166,135.834,1.012
Binomial,CDF,2048,VECTORIZED,269.292,270.959,1.006
Binomial,CDF,4096,VECTORIZED,542.667,542.917,1.0
Binomial,CDF,6144,VECTORIZED,803.375,811.0,1.009
Binomial,CDF,8192,VECTORIZED,1071.958,1078.333,1.006
Binomial,CDF,10000,SCALAR,1306.25,1306.25,1.0
Binomial,CDF,25000,VECTORIZED,3309.25,3309.792,1.0
Binomial,CDF,50000,VECTORIZED,6619.791,6622.209,1.0
Binomial,CDF,75000,SCALAR,9911.5,9911.5,1.0
Binomial,CDF,100000,VECTORIZED,13246.083,13247.667,1.0
Binomial,CDF,150000,SCALAR,19932.125,19932.125,1.0
Binomial,CDF,200000,VECTORIZED,26423.458,26474.542,1.002
Binomial,CDF,250000,SCALAR,33082.208,33082.208,1.0
Binomial,CDF,300000,SCALAR,39749.042,39749.042,1.0
Binomial,CDF,400000,VECTORIZED,53029.375,53491.667,1.009
Binomial,CDF,500000,VECTORIZED,66109.625,66139.083,1.0
Binomial,LogPDF,64,VECTORIZED,1.25,2.292,1.834
Binomial,LogPDF,128,VECTORIZED,2.584,4.709,1.822
Binomial,LogPDF,256,VECTORIZED,5.333,9.333,1.75
Binomial,LogPDF,512,VECTORIZED,10.916,18.584,1.702
Binomial,LogPDF,1024,VECTORIZED,22.167,37.0,1.669
Binomial,LogPDF,2048,VECTORIZED,43.0,73.292,1.704
Binomial,LogPDF,4096,VECTORIZED,87.792,146.625,1.67
Binomial,LogPDF,6144,VECTORIZED,131.75,222.042,1.685
Binomial,LogPDF,8192,VECTORIZED,175.875,294.25,1.673
Binomial,LogPDF,10000,VECTORIZED,216.916,362.708,1.672
Binomial,LogPDF,25000,VECTORIZED,528.75,902.708,1.707
Binomial,LogPDF,50000,VECTORIZED,1075.708,1816.833,1.689
Binomial,LogPDF,75000,VECTORIZED,1607.5,2709.584,1.686
Binomial,LogPDF,100000,VECTORIZED,2148.625,3620.458,1.685
Binomial,LogPDF,150000,VECTORIZED,3235.459,5408.667,1.672
Binomial,LogPDF,200000,VECTORIZED,4292.417,7253.083,1.69
Binomial,LogPDF,250000,VECTORIZED,5343.125,9058.666,1.695
Binomial,LogPDF,300000,VECTORIZED,6437.208,10816.333,1.68
Binomial,LogPDF,400000,VECTORIZED,8683.75,14590.291,1.68
Binomial,LogPDF,500000,VECTORIZED,10771.458,21833.542,2.027
Binomial,PDF,64,VECTORIZED,1.583,2.792,1.764
Binomial,PDF,128,VECTORIZED,3.209,5.5,1.714
Binomial,PDF,256,VECTORIZED,6.417,10.959,1.708
Binomial,PDF,512,VECTORIZED,12.75,22.125,1.735
Binomial,PDF,1024,VECTORIZED,25.416,43.708,1.72
Binomial,PDF,2048,VECTORIZED,50.542,87.375,1.729
Binomial,PDF,4096,VECTORIZED,101.375,176.875,1.745
Binomial,PDF,6144,VECTORIZED,153.417,264.375,1.723
Binomial,PDF,8192,VECTORIZED,201.583,352.25,1.747
Binomial,PDF,10000,VECTORIZED,249.833,426.417,1.707
Binomial,PDF,25000,VECTORIZED,623.708,1066.708,1.71
Binomial,PDF,50000,VECTORIZED,1247.5,2155.959,1.728
Binomial,PDF,75000,VECTORIZED,1877.125,3224.583,1.718
Binomial,PDF,100000,VECTORIZED,2493.042,4304.541,1.727
Binomial,PDF,150000,VECTORIZED,3744.584,6474.292,1.729
Binomial,PDF,200000,VECTORIZED,5004.083,8633.917,1.725
Binomial,PDF,250000,VECTORIZED,6255.333,10770.209,1.722
Binomial,PDF,300000,VECTORIZED,7484.25,12919.209,1.726
Binomial,PDF,400000,VECTORIZED,10112.167,17830.417,1.763
Binomial,PDF,500000,VECTORIZED,12496.416,21700.959,1.737
ChiSquared,CDF,64,VECTORIZED,1.458,3.25,2.229
ChiSquared,CDF,128,VECTORIZED,3.25,6.583,2.026
ChiSquared,CDF,256,VECTORIZED,6.334,13.875,2.191
ChiSquared,CDF,512,VECTORIZED,14.417,28.25,1.959
ChiSquared,CDF,1024,VECTORIZED,33.292,56.875,1.708
ChiSquared,CDF,2048,WORK_STEALING,31.292,115.083,3.678
ChiSquared,CDF,4096,WORK_STEALING,52.25,230.292,4.408
ChiSquared,CDF,6144,WORK_STEALING,76.625,346.541,4.523
ChiSquared,CDF,8192,WORK_STEALING,98.125,466.125,4.75
ChiSquared,CDF,10000,WORK_STEALING,118.583,563.417,4.751
ChiSquared,CDF,25000,WORK_STEALING,281.125,1417.917,5.044
ChiSquared,CDF,50000,PARALLEL,584.208,2864.041,4.902
ChiSquared,CDF,75000,PARALLEL,883.584,4251.042,4.811
ChiSquared,CDF,100000,WORK_STEALING,1061.792,5665.875,5.336
ChiSquared,CDF,150000,WORK_STEALING,1512.208,8483.375,5.61
ChiSquared,CDF,200000,WORK_STEALING,1907.75,11312.333,5.93
ChiSquared,CDF,250000,PARALLEL,2299.75,14165.917,6.16
ChiSquared,CDF,300000,WORK_STEALING,2811.5,17016.583,6.052
ChiSquared,CDF,400000,WORK_STEALING,4472.417,22750.375,5.087
ChiSquared,CDF,500000,WORK_STEALING,4587.959,28396.833,6.189
ChiSquared,LogPDF,64,PARALLEL,0.25,1.25,5.0
ChiSquared,LogPDF,128,VECTORIZED,0.458,2.458,5.367
ChiSquared,LogPDF,256,VECTORIZED,0.833,4.834,5.803
ChiSquared,LogPDF,512,VECTORIZED,1.542,9.791,6.35
ChiSquared,LogPDF,1024,VECTORIZED,3.0,19.417,6.472
ChiSquared,LogPDF,2048,VECTORIZED,5.833,38.5,6.6
ChiSquared,LogPDF,4096,VECTORIZED,11.625,77.791,6.692
ChiSquared,LogPDF,6144,WORK_STEALING,16.333,117.833,7.214
ChiSquared,LogPDF,8192,WORK_STEALING,19.417,154.792,7.972
ChiSquared,LogPDF,10000,WORK_STEALING,19.375,188.875,9.748
ChiSquared,LogPDF,25000,WORK_STEALING,34.208,468.584,13.698
ChiSquared,LogPDF,50000,WORK_STEALING,61.833,953.416,15.419
ChiSquared,LogPDF,75000,WORK_STEALING,89.458,1420.916,15.884
ChiSquared,LogPDF,100000,WORK_STEALING,115.625,1887.958,16.328
ChiSquared,LogPDF,150000,WORK_STEALING,176.25,2838.917,16.107
ChiSquared,LogPDF,200000,WORK_STEALING,230.417,3773.375,16.376
ChiSquared,LogPDF,250000,WORK_STEALING,275.959,4725.958,17.126
ChiSquared,LogPDF,300000,PARALLEL,327.125,5665.917,17.32
ChiSquared,LogPDF,400000,WORK_STEALING,438.709,7604.375,17.334
ChiSquared,LogPDF,500000,PARALLEL,532.875,9499.833,17.828
ChiSquared,PDF,64,VECTORIZED,0.375,2.459,6.557
ChiSquared,PDF,128,VECTORIZED,0.625,4.875,7.8
ChiSquared,PDF,256,VECTORIZED,1.125,9.209,8.186
ChiSquared,PDF,512,VECTORIZED,2.167,19.375,8.941
ChiSquared,PDF,1024,VECTORIZED,4.209,38.583,9.167
ChiSquared,PDF,2048,VECTORIZED,8.292,77.083,9.296
ChiSquared,PDF,4096,WORK_STEALING,15.875,153.375,9.661
ChiSquared,PDF,6144,WORK_STEALING,20.166,229.917,11.401
ChiSquared,PDF,8192,VECTORIZED,35.125,307.458,8.753
ChiSquared,PDF,10000,WORK_STEALING,28.25,374.083,13.242
ChiSquared,PDF,25000,WORK_STEALING,57.208,936.667,16.373
ChiSquared,PDF,50000,WORK_STEALING,105.958,1894.25,17.877
ChiSquared,PDF,75000,PARALLEL,183.209,2844.209,15.524
ChiSquared,PDF,100000,WORK_STEALING,201.542,3761.917,18.666
ChiSquared,PDF,150000,WORK_STEALING,294.5,5635.916,19.137
ChiSquared,PDF,200000,WORK_STEALING,399.166,7515.583,18.828
ChiSquared,PDF,250000,WORK_STEALING,485.958,9388.875,19.32
ChiSquared,PDF,300000,WORK_STEALING,578.917,11272.041,19.471
ChiSquared,PDF,400000,PARALLEL,787.291,15016.083,19.073
ChiSquared,PDF,500000,WORK_STEALING,936.583,18877.084,20.155
Discrete,CDF,64,VECTORIZED,0.042,1.209,28.786
Discrete,CDF,128,VECTORIZED,0.083,2.375,28.614
Discrete,CDF,256,VECTORIZED,0.167,4.792,28.695
Discrete,CDF,512,VECTORIZED,0.333,9.583,28.778
Discrete,CDF,1024,VECTORIZED,0.583,19.042,32.662
Discrete,CDF,2048,VECTORIZED,1.084,38.375,35.401
Discrete,CDF,4096,VECTORIZED,2.25,76.625,34.056
Discrete,CDF,6144,VECTORIZED,3.333,114.708,34.416
Discrete,CDF,8192,VECTORIZED,4.334,151.25,34.898
Discrete,CDF,10000,VECTORIZED,5.5,184.667,33.576
Discrete,CDF,25000,VECTORIZED,13.667,468.042,34.246
Discrete,CDF,50000,VECTORIZED,27.458,935.583,34.073
Discrete,CDF,75000,VECTORIZED,40.917,1400.25,34.222
Discrete,CDF,100000,VECTORIZED,54.125,1870.833,34.565
Discrete,CDF,150000,VECTORIZED,81.875,2805.875,34.27
Discrete,CDF,200000,VECTORIZED,110.042,3753.833,34.113
Discrete,CDF,250000,VECTORIZED,135.792,4661.959,34.332
Discrete,CDF,300000,VECTORIZED,162.708,5612.416,34.494
Discrete,CDF,400000,VECTORIZED,218.084,7503.958,34.409
Discrete,CDF,500000,VECTORIZED,271.667,9344.791,34.398
Discrete,LogPDF,64,VECTORIZED,0.083,1.208,14.554
Discrete,LogPDF,128,VECTORIZED,0.125,2.417,19.336
Discrete,LogPDF,256,VECTORIZED,0.208,4.875,23.438
Discrete,LogPDF,512,VECTORIZED,0.459,9.75,21.242
Discrete,LogPDF,1024,VECTORIZED,0.834,18.792,22.532
Discrete,LogPDF,2048,VECTORIZED,1.667,39.041,23.42
Discrete,LogPDF,4096,VECTORIZED,3.292,77.833,23.643
Discrete,LogPDF,6144,VECTORIZED,4.917,116.625,23.719
Discrete,LogPDF,8192,VECTORIZED,6.375,155.625,24.412
Discrete,LogPDF,10000,VECTORIZED,8.0,189.917,23.74
Discrete,LogPDF,25000,VECTORIZED,19.958,473.0,23.7
Discrete,LogPDF,50000,WORK_STEALING,34.708,949.666,27.362
Discrete,LogPDF,75000,VECTORIZED,60.208,1418.0,23.552
Discrete,LogPDF,100000,WORK_STEALING,59.625,1892.125,31.734
Discrete,LogPDF,150000,WORK_STEALING,92.208,2859.208,31.008
Discrete,LogPDF,200000,WORK_STEALING,103.709,3802.917,36.669
Discrete,LogPDF,250000,WORK_STEALING,126.792,4710.875,37.154
Discrete,LogPDF,300000,PARALLEL,167.041,5687.334,34.048
Discrete,LogPDF,400000,PARALLEL,197.584,7584.958,38.389
Discrete,LogPDF,500000,PARALLEL,231.583,9468.0,40.884
Discrete,PDF,64,VECTORIZED,0.083,1.167,14.06
Discrete,PDF,128,VECTORIZED,0.125,2.458,19.664
Discrete,PDF,256,VECTORIZED,0.209,4.584,21.933
Discrete,PDF,512,VECTORIZED,0.417,9.208,22.082
Discrete,PDF,1024,VECTORIZED,0.833,19.083,22.909
Discrete,PDF,2048,VECTORIZED,1.667,38.958,23.37
Discrete,PDF,4096,VECTORIZED,3.292,77.375,23.504
Discrete,PDF,6144,VECTORIZED,4.958,115.833,23.363
Discrete,PDF,8192,VECTORIZED,6.542,154.417,23.604
Discrete,PDF,10000,VECTORIZED,8.083,187.0,23.135
Discrete,PDF,25000,VECTORIZED,20.0,467.041,23.352
Discrete,PDF,50000,VECTORIZED,40.292,944.125,23.432
Discrete,PDF,75000,WORK_STEALING,55.708,1408.916,25.291
Discrete,PDF,100000,WORK_STEALING,64.625,1895.167,29.326
Discrete,PDF,150000,WORK_STEALING,83.417,2838.958,34.033
Discrete,PDF,200000,WORK_STEALING,105.0,3760.792,35.817
Discrete,PDF,250000,WORK_STEALING,117.375,4707.333,40.105
Discrete,PDF,300000,PARALLEL,133.5,5677.375,42.527
Discrete,PDF,400000,PARALLEL,169.25,7525.083,44.461
Discrete,PDF,500000,PARALLEL,181.292,9440.167,52.072
Exponential,CDF,64,VECTORIZED,0.208,1.25,6.01
Exponential,CDF,128,VECTORIZED,0.333,2.459,7.384
Exponential,CDF,256,VECTORIZED,0.583,4.875,8.362
Exponential,CDF,512,VECTORIZED,1.125,9.708,8.629
Exponential,CDF,1024,VECTORIZED,2.166,19.375,8.945
Exponential,CDF,2048,VECTORIZED,4.209,38.875,9.236
Exponential,CDF,4096,VECTORIZED,8.417,77.708,9.232
Exponential,CDF,6144,VECTORIZED,12.583,116.417,9.252
Exponential,CDF,8192,VECTORIZED,17.167,155.75,9.073
Exponential,CDF,10000,VECTORIZED,20.834,189.667,9.104
Exponential,CDF,25000,WORK_STEALING,28.125,473.542,16.837
Exponential,CDF,50000,WORK_STEALING,67.792,947.083,13.97
Exponential,CDF,75000,WORK_STEALING,69.042,1422.042,20.597
Exponential,CDF,100000,WORK_STEALING,114.417,1897.791,16.587
Exponential,CDF,150000,WORK_STEALING,150.584,2842.0,18.873
Exponential,CDF,200000,WORK_STEALING,200.583,3780.75,18.849
Exponential,CDF,250000,WORK_STEALING,229.709,4723.166,20.562
Exponential,CDF,300000,WORK_STEALING,270.417,5673.709,20.981
Exponential,CDF,400000,WORK_STEALING,336.041,7578.917,22.554
Exponential,CDF,500000,WORK_STEALING,427.708,9463.333,22.126
Exponential,LogPDF,64,PARALLEL,0.042,1.208,28.762
Exponential,LogPDF,128,PARALLEL,0.042,2.458,58.524
Exponential,LogPDF,256,PARALLEL,0.042,4.875,116.071
Exponential,LogPDF,512,PARALLEL,0.084,9.791,116.56
Exponential,LogPDF,1024,WORK_STEALING,0.167,19.5,116.766
Exponential,LogPDF,2048,VECTORIZED,1.458,39.083,26.806
Exponential,LogPDF,4096,VECTORIZED,2.75,78.209,28.44
Exponential,LogPDF,6144,VECTORIZED,4.25,117.125,27.559
Exponential,LogPDF,8192,VECTORIZED,5.959,155.917,26.165
Exponential,LogPDF,10000,VECTORIZED,7.125,190.5,26.737
Exponential,LogPDF,25000,VECTORIZED,16.958,474.375,27.974
Exponential,LogPDF,50000,WORK_STEALING,20.75,949.708,45.769
Exponential,LogPDF,75000,WORK_STEALING,41.209,1426.542,34.617
Exponential,LogPDF,100000,WORK_STEALING,57.042,1901.584,33.337
Exponential,LogPDF,150000,WORK_STEALING,55.208,2839.083,51.425
Exponential,LogPDF,200000,WORK_STEALING,99.291,3798.333,38.255
Exponential,LogPDF,250000,WORK_STEALING,111.459,4737.333,42.503
Exponential,LogPDF,300000,PARALLEL,102.75,5687.375,55.352
Exponential,LogPDF,400000,PARALLEL,107.083,7596.833,70.943
Exponential,LogPDF,500000,PARALLEL,147.541,9503.875,64.415
Exponential,PDF,64,VECTORIZED,0.167,1.208,7.234
Exponential,PDF,128,VECTORIZED,0.291,2.458,8.447
Exponential,PDF,256,VECTORIZED,0.542,4.625,8.533
Exponential,PDF,512,VECTORIZED,1.042,9.625,9.237
Exponential,PDF,1024,VECTORIZED,1.875,19.208,10.244
Exponential,PDF,2048,VECTORIZED,3.875,38.541,9.946
Exponential,PDF,4096,VECTORIZED,7.625,77.167,10.12
Exponential,PDF,6144,VECTORIZED,11.417,114.708,10.047
Exponential,PDF,8192,VECTORIZED,16.042,153.25,9.553
Exponential,PDF,10000,WORK_STEALING,16.25,186.375,11.469
Exponential,PDF,25000,WORK_STEALING,26.625,467.25,17.549
Exponential,PDF,50000,WORK_STEALING,47.542,935.75,19.683
Exponential,PDF,75000,WORK_STEALING,101.458,1401.041,13.809
Exponential,PDF,100000,WORK_STEALING,89.0,1866.417,20.971
Exponential,PDF,150000,PARALLEL,156.542,2791.958,17.835
Exponential,PDF,200000,WORK_STEALING,173.125,3731.0,21.551
Exponential,PDF,250000,WORK_STEALING,222.791,4653.292,20.886
Exponential,PDF,300000,WORK_STEALING,252.333,5598.041,22.185
Exponential,PDF,400000,WORK_STEALING,339.125,7444.584,21.952
Exponential,PDF,500000,PARALLEL,407.625,9348.25,22.933
Gamma,CDF,64,WORK_STEALING,1.334,2.917,2.187
Gamma,CDF,128,PARALLEL,2.917,6.042,2.071
Gamma,CDF,256,WORK_STEALING,5.834,12.834,2.2
Gamma,CDF,512,WORK_STEALING,13.5,25.958,1.923
Gamma,CDF,1024,VECTORIZED,30.208,53.458,1.77
Gamma,CDF,2048,WORK_STEALING,39.166,108.708,2.776
Gamma,CDF,4096,PARALLEL,76.667,216.459,2.823
Gamma,CDF,6144,WORK_STEALING,82.292,325.333,3.953
Gamma,CDF,8192,WORK_STEALING,98.792,432.125,4.374
Gamma,CDF,10000,PARALLEL,138.125,528.208,3.824
Gamma,CDF,25000,PARALLEL,280.125,1314.458,4.692
Gamma,CDF,50000,WORK_STEALING,513.916,2639.292,5.136
Gamma,CDF,75000,PARALLEL,701.584,3945.875,5.624
Gamma,CDF,100000,PARALLEL,915.75,5295.25,5.782
Gamma,CDF,150000,PARALLEL,1559.667,7894.625,5.062
Gamma,CDF,200000,WORK_STEALING,1810.0,10613.75,5.864
Gamma,CDF,250000,WORK_STEALING,2149.917,13227.375,6.153
Gamma,CDF,300000,WORK_STEALING,2588.709,15915.292,6.148
Gamma,CDF,400000,PARALLEL,4055.875,21094.5,5.201
Gamma,CDF,500000,PARALLEL,4537.167,26851.541,5.918
Gamma,LogPDF,64,PARALLEL,0.25,1.208,4.832
Gamma,LogPDF,128,VECTORIZED,0.458,2.458,5.367
Gamma,LogPDF,256,VECTORIZED,0.833,4.875,5.852
Gamma,LogPDF,512,VECTORIZED,1.5,9.75,6.5
Gamma,LogPDF,1024,VECTORIZED,3.0,19.542,6.514
Gamma,LogPDF,2048,VECTORIZED,5.583,38.875,6.963
Gamma,LogPDF,4096,VECTORIZED,11.583,77.792,6.716
Gamma,LogPDF,6144,VECTORIZED,18.667,117.292,6.283
Gamma,LogPDF,8192,WORK_STEALING,18.5,155.792,8.421
Gamma,LogPDF,10000,WORK_STEALING,25.125,188.666,7.509
Gamma,LogPDF,25000,WORK_STEALING,39.125,473.084,12.092
Gamma,LogPDF,50000,WORK_STEALING,65.792,947.333,14.399
Gamma,LogPDF,75000,WORK_STEALING,105.958,1420.667,13.408
Gamma,LogPDF,100000,WORK_STEALING,126.417,1899.542,15.026
Gamma,LogPDF,150000,WORK_STEALING,186.625,2854.458,15.295
Gamma,LogPDF,200000,WORK_STEALING,256.958,3788.417,14.743
Gamma,LogPDF,250000,PARALLEL,298.167,4759.583,15.963
Gamma,LogPDF,300000,PARALLEL,352.417,5734.916,16.273
Gamma,LogPDF,400000,PARALLEL,466.667,7596.167,16.277
Gamma,LogPDF,500000,PARALLEL,660.291,9588.458,14.522
Gamma,PDF,64,VECTORIZED,0.375,2.417,6.445
Gamma,PDF,128,VECTORIZED,0.625,4.875,7.8
Gamma,PDF,256,VECTORIZED,1.125,9.708,8.629
Gamma,PDF,512,VECTORIZED,2.167,19.375,8.941
Gamma,PDF,1024,VECTORIZED,4.167,38.458,9.229
Gamma,PDF,2048,VECTORIZED,7.875,77.25,9.81
Gamma,PDF,4096,VECTORIZED,16.25,152.667,9.395
Gamma,PDF,6144,VECTORIZED,25.5,228.834,8.974
Gamma,PDF,8192,VECTORIZED,34.916,306.5,8.778
Gamma,PDF,10000,WORK_STEALING,38.458,372.458,9.685
Gamma,PDF,25000,WORK_STEALING,75.708,938.0,12.39
Gamma,PDF,50000,WORK_STEALING,114.0,1873.625,16.435
Gamma,PDF,75000,WORK_STEALING,190.291,2807.417,14.753
Gamma,PDF,100000,PARALLEL,241.666,3755.583,15.54
Gamma,PDF,150000,WORK_STEALING,326.125,5628.042,17.257
Gamma,PDF,200000,WORK_STEALING,403.042,7578.625,18.804
Gamma,PDF,250000,WORK_STEALING,498.0,9464.542,19.005
Gamma,PDF,300000,PARALLEL,633.792,11334.292,17.883
Gamma,PDF,400000,PARALLEL,815.625,15090.25,18.501
Gamma,PDF,500000,PARALLEL,1035.708,18985.25,18.331
Gaussian,CDF,64,VECTORIZED,0.166,1.625,9.789
Gaussian,CDF,128,VECTORIZED,0.291,3.334,11.457
Gaussian,CDF,256,VECTORIZED,0.542,6.667,12.301
Gaussian,CDF,512,VECTORIZED,1.041,13.292,12.768
Gaussian,CDF,1024,VECTORIZED,2.041,26.5,12.984
Gaussian,CDF,2048,VECTORIZED,3.833,53.209,13.882
Gaussian,CDF,4096,VECTORIZED,7.5,107.125,14.283
Gaussian,CDF,6144,VECTORIZED,11.292,159.583,14.132
Gaussian,CDF,8192,VECTORIZED,15.25,212.458,13.932
Gaussian,CDF,10000,VECTORIZED,18.709,259.208,13.855
Gaussian,CDF,25000,VECTORIZED,46.417,646.125,13.92
Gaussian,CDF,50000,VECTORIZED,92.291,1297.25,14.056
Gaussian,CDF,75000,VECTORIZED,138.667,1953.25,14.086
Gaussian,CDF,100000,VECTORIZED,184.833,2596.5,14.048
Gaussian,CDF,150000,VECTORIZED,277.625,3896.583,14.035
Gaussian,CDF,200000,VECTORIZED,369.833,5197.0,14.052
Gaussian,CDF,250000,VECTORIZED,466.542,6492.75,13.917
Gaussian,CDF,300000,VECTORIZED,585.375,7791.542,13.31
Gaussian,CDF,400000,VECTORIZED,804.625,10452.875,12.991
Gaussian,CDF,500000,VECTORIZED,1001.833,13012.5,12.989
Gaussian,LogPDF,64,PARALLEL,0.042,1.167,27.786
Gaussian,LogPDF,128,PARALLEL,0.042,2.417,57.548
Gaussian,LogPDF,256,PARALLEL,0.042,4.875,116.071
Gaussian,LogPDF,512,PARALLEL,0.084,9.791,116.56
Gaussian,LogPDF,1024,PARALLEL,0.166,19.417,116.97
Gaussian,LogPDF,2048,VECTORIZED,1.166,38.833,33.304
Gaussian,LogPDF,4096,VECTORIZED,2.291,77.667,33.901
Gaussian,LogPDF,6144,VECTORIZED,3.25,116.625,35.885
Gaussian,LogPDF,8192,VECTORIZED,4.875,154.75,31.744
Gaussian,LogPDF,10000,VECTORIZED,6.5,189.208,29.109
Gaussian,LogPDF,25000,WORK_STEALING,13.208,470.792,35.644
Gaussian,LogPDF,50000,VECTORIZED,27.458,948.333,34.538
Gaussian,LogPDF,75000,WORK_STEALING,26.0,1413.417,54.362
Gaussian,LogPDF,100000,WORK_STEALING,35.458,1885.375,53.172
Gaussian,LogPDF,150000,WORK_STEALING,71.583,2834.625,39.599
Gaussian,LogPDF,200000,PARALLEL,108.125,3783.666,34.993
Gaussian,LogPDF,250000,PARALLEL,107.25,4730.125,44.104
Gaussian,LogPDF,300000,PARALLEL,43.166,5730.25,132.749
Gaussian,LogPDF,400000,PARALLEL,77.917,7562.459,97.058
Gaussian,LogPDF,500000,PARALLEL,118.375,9468.917,79.991
Gaussian,PDF,64,VECTORIZED,0.167,1.167,6.988
Gaussian,PDF,128,VECTORIZED,0.292,2.416,8.274
Gaussian,PDF,256,VECTORIZED,0.5,4.625,9.25
Gaussian,PDF,512,VECTORIZED,0.959,9.583,9.993
Gaussian,PDF,1024,VECTORIZED,1.833,19.125,10.434
Gaussian,PDF,2048,VECTORIZED,3.542,38.125,10.764
Gaussian,PDF,4096,VECTORIZED,7.0,76.083,10.869
Gaussian,PDF,6144,VECTORIZED,10.417,115.75,11.112
Gaussian,PDF,8192,VECTORIZED,14.584,153.292,10.511
Gaussian,PDF,10000,VECTORIZED,18.167,188.292,10.365
Gaussian,PDF,25000,WORK_STEALING,27.792,468.083,16.842
Gaussian,PDF,50000,WORK_STEALING,58.375,937.917,16.067
Gaussian,PDF,75000,WORK_STEALING,62.417,1403.75,22.49
Gaussian,PDF,100000,WORK_STEALING,80.416,1874.917,23.315
Gaussian,PDF,150000,WORK_STEALING,120.208,2832.25,23.561
