Distribution,Operation,BatchSize,Strategy,MedianTime_us
Uniform,PDF,8,SCALAR,0.167000
Uniform,PDF,8,VECTORIZED,0.042000
Uniform,PDF,8,PARALLEL,0.042000
Uniform,PDF,8,WORK_STEALING,0.042000
Uniform,LogPDF,8,SCALAR,0.167000
Uniform,LogPDF,8,VECTORIZED,0.042000
Uniform,LogPDF,8,PARALLEL,0.041000
Uniform,LogPDF,8,WORK_STEALING,0.042000
Uniform,CDF,8,SCALAR,0.167000
Uniform,CDF,8,VECTORIZED,0.042000
Uniform,CDF,8,PARALLEL,0.042000
Uniform,CDF,8,WORK_STEALING,0.042000
Uniform,PDF,16,SCALAR,0.333000
Uniform,PDF,16,VECTORIZED,0.042000
Uniform,PDF,16,PARALLEL,0.042000
Uniform,PDF,16,WORK_STEALING,0.042000
Uniform,LogPDF,16,SCALAR,0.333000
Uniform,LogPDF,16,VECTORIZED,0.042000
Uniform,LogPDF,16,PARALLEL,0.042000
Uniform,LogPDF,16,WORK_STEALING,0.042000
Uniform,CDF,16,SCALAR,0.334000
Uniform,CDF,16,VECTORIZED,0.083000
Uniform,CDF,16,PARALLEL,0.042000
Uniform,CDF,16,WORK_STEALING,0.042000
Uniform,PDF,32,SCALAR,0.667000
Uniform,PDF,32,VECTORIZED,0.042000
Uniform,PDF,32,PARALLEL,0.042000
Uniform,PDF,32,WORK_STEALING,0.042000
Uniform,LogPDF,32,SCALAR,0.625000
Uniform,LogPDF,32,VECTORIZED,0.042000
Uniform,LogPDF,32,PARALLEL,0.042000
Uniform,LogPDF,32,WORK_STEALING,0.042000
Uniform,CDF,32,SCALAR,0.625000
Uniform,CDF,32,VECTORIZED,0.083000
Uniform,CDF,32,PARALLEL,0.042000
Uniform,CDF,32,WORK_STEALING,0.042000
Uniform,PDF,64,SCALAR,1.208000
Uniform,PDF,64,VECTORIZED,0.042000
Uniform,PDF,64,PARALLEL,0.042000
Uniform,PDF,64,WORK_STEALING,0.042000
Uniform,LogPDF,64,SCALAR,1.208000
Uniform,LogPDF,64,VECTORIZED,0.042000
Uniform,LogPDF,64,PARALLEL,0.083000
Uniform,LogPDF,64,WORK_STEALING,0.042000
Uniform,CDF,64,SCALAR,1.208000
Uniform,CDF,64,VECTORIZED,0.125000
Uniform,CDF,64,PARALLEL,0.083000
Uniform,CDF,64,WORK_STEALING,0.042000
Uniform,PDF,128,SCALAR,2.541000
Uniform,PDF,128,VECTORIZED,0.042000
Uniform,PDF,128,PARALLEL,0.125000
Uniform,PDF,128,WORK_STEALING,0.042000
Uniform,LogPDF,128,SCALAR,2.458000
Uniform,LogPDF,128,VECTORIZED,0.042000
Uniform,LogPDF,128,PARALLEL,0.125000
Uniform,LogPDF,128,WORK_STEALING,0.042000
Uniform,CDF,128,SCALAR,2.459000
Uniform,CDF,128,VECTORIZED,0.167000
Uniform,CDF,128,PARALLEL,0.125000
Uniform,CDF,128,WORK_STEALING,0.042000
Uniform,PDF,256,SCALAR,5.042000
Uniform,PDF,256,VECTORIZED,0.083000
Uniform,PDF,256,PARALLEL,0.209000
Uniform,PDF,256,WORK_STEALING,0.083000
Uniform,LogPDF,256,SCALAR,5.000000
Uniform,LogPDF,256,VECTORIZED,0.083000
Uniform,LogPDF,256,PARALLEL,0.208000
Uniform,LogPDF,256,WORK_STEALING,0.083000
Uniform,CDF,256,SCALAR,12.541000
Uniform,CDF,256,VECTORIZED,0.875000
Uniform,CDF,256,PARALLEL,1.000000
Uniform,CDF,256,WORK_STEALING,0.250000
Uniform,PDF,512,SCALAR,24.625000
Uniform,PDF,512,VECTORIZED,0.334000
Uniform,PDF,512,PARALLEL,1.334000
Uniform,PDF,512,WORK_STEALING,0.458000
Uniform,LogPDF,512,SCALAR,23.666000
Uniform,LogPDF,512,VECTORIZED,0.375000
Uniform,LogPDF,512,PARALLEL,1.250000
Uniform,LogPDF,512,WORK_STEALING,0.375000
Uniform,CDF,512,SCALAR,25.208000
Uniform,CDF,512,VECTORIZED,1.542000
Uniform,CDF,512,PARALLEL,2.042000
Uniform,CDF,512,WORK_STEALING,0.417000
Uniform,PDF,1000,SCALAR,48.208000
Uniform,PDF,1000,VECTORIZED,0.583000
Uniform,PDF,1000,PARALLEL,2.666000
Uniform,PDF,1000,WORK_STEALING,0.708000
Uniform,LogPDF,1000,SCALAR,46.458000
Uniform,LogPDF,1000,VECTORIZED,0.625000
Uniform,LogPDF,1000,PARALLEL,2.208000
Uniform,LogPDF,1000,WORK_STEALING,0.625000
Uniform,CDF,1000,SCALAR,49.416000
Uniform,CDF,1000,VECTORIZED,2.917000
Uniform,CDF,1000,PARALLEL,5.500000
Uniform,CDF,1000,WORK_STEALING,0.709000
Uniform,PDF,2000,SCALAR,96.375000
Uniform,PDF,2000,VECTORIZED,0.375000
Uniform,PDF,2000,PARALLEL,44.792000
Uniform,PDF,2000,WORK_STEALING,17.625000
Uniform,LogPDF,2000,SCALAR,39.083000
Uniform,LogPDF,2000,VECTORIZED,0.375000
Uniform,LogPDF,2000,PARALLEL,57.916000
Uniform,LogPDF,2000,WORK_STEALING,16.291000
Uniform,CDF,2000,SCALAR,39.500000
Uniform,CDF,2000,VECTORIZED,2.292000
Uniform,CDF,2000,PARALLEL,58.000000
Uniform,CDF,2000,WORK_STEALING,24.375000
Uniform,PDF,5000,SCALAR,100.417000
Uniform,PDF,5000,VECTORIZED,0.917000
Uniform,PDF,5000,PARALLEL,101.792000
Uniform,PDF,5000,WORK_STEALING,27.209000
Uniform,LogPDF,5000,SCALAR,96.417000
Uniform,LogPDF,5000,VECTORIZED,0.875000
Uniform,LogPDF,5000,PARALLEL,101.917000
Uniform,LogPDF,5000,WORK_STEALING,25.125000
Uniform,CDF,5000,SCALAR,101.167000
Uniform,CDF,5000,VECTORIZED,5.458000
Uniform,CDF,5000,PARALLEL,112.375000
Uniform,CDF,5000,WORK_STEALING,29.750000
Uniform,PDF,10000,SCALAR,197.084000
Uniform,PDF,10000,VECTORIZED,1.792000
Uniform,PDF,10000,PARALLEL,201.000000
Uniform,PDF,10000,WORK_STEALING,44.792000
Uniform,LogPDF,10000,SCALAR,195.917000
Uniform,LogPDF,10000,VECTORIZED,1.791000
Uniform,LogPDF,10000,PARALLEL,181.208000
Uniform,LogPDF,10000,WORK_STEALING,43.000000
Uniform,CDF,10000,SCALAR,197.583000
Uniform,CDF,10000,VECTORIZED,20.750000
Uniform,CDF,10000,PARALLEL,194.000000
Uniform,CDF,10000,WORK_STEALING,42.333000
Uniform,PDF,20000,SCALAR,397.834000
Uniform,PDF,20000,VECTORIZED,3.667000
Uniform,PDF,20000,PARALLEL,165.292000
Uniform,PDF,20000,WORK_STEALING,50.625000
Uniform,LogPDF,20000,SCALAR,400.500000
Uniform,LogPDF,20000,VECTORIZED,3.500000
Uniform,LogPDF,20000,PARALLEL,183.333000
Uniform,LogPDF,20000,WORK_STEALING,42.125000
Uniform,CDF,20000,SCALAR,399.666000
Uniform,CDF,20000,VECTORIZED,86.917000
Uniform,CDF,20000,PARALLEL,133.666000
Uniform,CDF,20000,WORK_STEALING,46.542000
Uniform,PDF,50000,SCALAR,997.333000
Uniform,PDF,50000,VECTORIZED,9.125000
Uniform,PDF,50000,PARALLEL,134.875000
Uniform,PDF,50000,WORK_STEALING,80.583000
Uniform,LogPDF,50000,SCALAR,988.083000
Uniform,LogPDF,50000,VECTORIZED,8.584000
Uniform,LogPDF,50000,PARALLEL,117.375000
Uniform,LogPDF,50000,WORK_STEALING,75.917000
Uniform,CDF,50000,SCALAR,1010.250000
Uniform,CDF,50000,VECTORIZED,348.125000
Uniform,CDF,50000,PARALLEL,107.083000
Uniform,CDF,50000,WORK_STEALING,84.500000
Uniform,PDF,100000,SCALAR,1996.875000
Uniform,PDF,100000,VECTORIZED,17.584000
Uniform,PDF,100000,PARALLEL,157.459000
Uniform,PDF,100000,WORK_STEALING,137.417000
Uniform,LogPDF,100000,SCALAR,1956.500000
Uniform,LogPDF,100000,VECTORIZED,17.083000
Uniform,LogPDF,100000,PARALLEL,172.417000
Uniform,LogPDF,100000,WORK_STEALING,128.958000
Uniform,CDF,100000,SCALAR,2003.917000
Uniform,CDF,100000,VECTORIZED,480.833000
Uniform,CDF,100000,PARALLEL,153.958000
Uniform,CDF,100000,WORK_STEALING,122.667000
Uniform,PDF,250000,SCALAR,5030.083000
Uniform,PDF,250000,VECTORIZED,44.458000
Uniform,PDF,250000,PARALLEL,293.958000
Uniform,PDF,250000,WORK_STEALING,262.583000
Uniform,LogPDF,250000,SCALAR,5076.292000
Uniform,LogPDF,250000,VECTORIZED,43.000000
Uniform,LogPDF,250000,PARALLEL,344.917000
Uniform,LogPDF,250000,WORK_STEALING,279.167000
Uniform,CDF,250000,SCALAR,5003.000000
Uniform,CDF,250000,VECTORIZED,1270.334000
Uniform,CDF,250000,PARALLEL,328.083000
Uniform,CDF,250000,WORK_STEALING,254.959000
Uniform,PDF,500000,SCALAR,10232.791000
Uniform,PDF,500000,VECTORIZED,89.916000
Uniform,PDF,500000,PARALLEL,531.542000
Uniform,PDF,500000,WORK_STEALING,438.417000
Uniform,LogPDF,500000,SCALAR,10019.750000
Uniform,LogPDF,500000,VECTORIZED,89.500000
Uniform,LogPDF,500000,PARALLEL,548.875000
Uniform,LogPDF,500000,WORK_STEALING,469.583000
Uniform,CDF,500000,SCALAR,10213.625000
Uniform,CDF,500000,VECTORIZED,2594.000000
Uniform,CDF,500000,PARALLEL,473.375000
Uniform,CDF,500000,WORK_STEALING,471.500000
Gaussian,PDF,8,SCALAR,0.167000
Gaussian,PDF,8,VECTORIZED,0.125000
Gaussian,PDF,8,PARALLEL,0.042000
Gaussian,PDF,8,WORK_STEALING,0.083000
Gaussian,LogPDF,8,SCALAR,0.167000
Gaussian,LogPDF,8,VECTORIZED,0.083000
Gaussian,LogPDF,8,PARALLEL,0.042000
Gaussian,LogPDF,8,WORK_STEALING,0.042000
Gaussian,CDF,8,SCALAR,0.209000
Gaussian,CDF,8,VECTORIZED,0.083000
Gaussian,CDF,8,PARALLEL,0.125000
Gaussian,CDF,8,WORK_STEALING,0.125000
Gaussian,PDF,16,SCALAR,0.333000
Gaussian,PDF,16,VECTORIZED,0.125000
Gaussian,PDF,16,PARALLEL,0.083000
Gaussian,PDF,16,WORK_STEALING,0.083000
Gaussian,LogPDF,16,SCALAR,0.334000
Gaussian,LogPDF,16,VECTORIZED,0.083000
Gaussian,LogPDF,16,PARALLEL,0.042000
Gaussian,LogPDF,16,WORK_STEALING,0.042000
Gaussian,CDF,16,SCALAR,0.459000
Gaussian,CDF,16,VECTORIZED,0.084000
Gaussian,CDF,16,PARALLEL,0.209000
Gaussian,CDF,16,WORK_STEALING,0.250000
